Date,Silver_USD,USDZAR,Gold_USD,SP500,VIX,US_CPI,US_Interest_Rate,US_10Y_Yield,US_Unemployment,Silver_ZAR,returns,log_returns,gold_returns,sp500_returns,vix_changes,gold_silver_ratio,fx_returns,fx_volatility,MA_7,MA_14,MA_30,MA_ratio_short,momentum_7,momentum_14,volatility_7,volatility_14,volatility_ratio,lag_1,return_lag_1,lag_2,return_lag_2,lag_3,return_lag_3,lag_4,return_lag_4,lag_5,return_lag_5,lag_6,return_lag_6,lag_7,return_lag_7,gold_fx_interaction,risk_interaction,target
2025/05/13,32.86800003,18.24401093,3240.300049,5886.549805,18.21999931,320.62,4.33,4.25,4.3,599.6441516,0.017176516,0.017030667,0.006284574,0.007222059,-0.009244159,98.58525149,0.002319125,0.004358796,594.896654,602.2424297,603.7028498,0.985413029,6.545664219,-24.04270417,0.0145396,0.012032254,1.208385426,589.5182815,-0.009344375,595.0527793,0.006962108,590.9243457,-0.001503899,591.813705,-0.02142832,604.6321265,0.019946716,592.6911882,-0.000686967,593.0984874,-0.006139854,1.46E-05,-6.68E-05,-0.016798918
2025/05/14,32.22600174,18.29748917,3181.399902,5892.580078,18.62000084,320.62,4.33,4.25,4.3,589.6549177,-0.016658603,-0.016798918,-0.018344612,0.001023891,0.021953981,98.72152084,0.002926989,0.004081355,594.4629011,599.73535,602.5120806,0.986640634,-3.036270468,-35.09911553,0.016142972,0.012505213,1.290899412,599.6441516,0.017030667,589.5182815,-0.009344375,595.0527793,0.006962108,590.9243457,-0.001503899,591.813705,-0.02142832,604.6321265,0.019946716,592.6911882,-0.000686967,-5.37E-05,2.25E-05,0.003414329
2025/05/15,32.48099899,18.21593094,3220.699951,5916.930176,17.82999992,320.62,4.33,4.25,4.3,591.6716345,0.003420164,0.003414329,0.012277391,0.004123817,-0.042427545,99.15643148,-0.004467309,0.003217833,592.6114022,597.8175423,600.9854184,0.986066191,-12.96049203,-26.84930818,0.013626283,0.012533596,1.08718067,589.6549177,-0.016798918,599.6441516,0.017030667,589.5182815,-0.009344375,595.0527793,0.006962108,590.9243457,-0.001503899,591.813705,-0.02142832,604.6321265,0.019946716,-5.48E-05,-0.000174963,-0.022074336
2025/05/16,32.15800095,17.99720001,3182,5958.379883,17.23999977,320.62,4.33,4.25,4.3,578.753975,-0.021832481,-0.022074336,-0.012088782,0.006980849,-0.033090306,98.9489367,-0.012080347,0.00545612,590.7457265,595.1331579,600.1686876,0.984299479,-13.05972999,-37.58138148,0.013772544,0.013516044,1.018977483,591.6716345,0.003414329,589.6549177,-0.016798918,599.6441516,0.017030667,589.5182815,-0.009344375,595.0527793,0.006962108,590.9243457,-0.001503899,591.813705,-0.02142832,0.000146037,-0.000230998,0.007303916
2025/05/19,32.31299973,18.04216957,3228.899902,5963.600098,18.13999939,320.62,4.33,4.25,4.3,582.9966204,0.007330654,0.007303916,0.014631562,0.00087573,0.052204155,99.92572431,0.002495581,0.005358197,589.6131943,592.8183101,601.414988,0.980376622,-7.927725354,-32.40786893,0.014342568,0.013866469,1.034334545,578.753975,-0.022074336,591.6716345,0.003414329,589.6549177,-0.016798918,599.6441516,0.017030667,589.5182815,-0.009344375,595.0527793,0.006962108,590.9243457,-0.001503899,3.65E-05,4.57E-05,0.021963607
2025/05/20,32.97999954,18.06982994,3280.300049,5940.459961,18.09000015,320.62,4.33,4.25,4.3,595.9429832,0.022206583,0.021963607,0.015793405,-0.003887777,-0.002756298,99.46331396,0.001531922,0.005477814,589.7403663,592.3676017,602.3197557,0.979115097,0.890203888,-6.309917975,0.016802413,0.014455472,1.162356621,582.9966204,0.007303916,578.753975,-0.022074336,591.6716345,0.003414329,589.6549177,-0.016798918,599.6441516,0.017030667,589.5182815,-0.009344375,595.0527793,0.006962108,2.42E-05,1.07E-05,0.006289754
2025/05/21,33.46300125,17.92137909,3309.300049,5844.609863,20.87000084,320.62,4.33,4.25,4.3,599.7031309,0.006309576,0.006289754,0.008801805,-0.016266719,0.153676101,98.89429893,-0.008249331,0.006083288,591.1953448,592.5784519,603.0181462,0.980393954,10.18484943,2.951903367,0.01635326,0.014352739,1.139382563,595.9429832,0.021963607,582.9966204,0.007303916,578.753975,-0.022074336,591.6716345,0.003414329,589.6549177,-0.016798918,599.6441516,0.017030667,589.5182815,-0.009344375,-7.26E-05,-0.002499806,-0.009716211
2025/05/22,33.04700089,17.97150993,3292.300049,5842.009766,20.28000069,320.62,4.33,4.25,4.3,593.9045047,-0.009669161,-0.009716211,-0.005150278,-0.00044497,-0.028270251,99.62477564,0.00279336,0.006144566,590.3753952,592.6360246,602.8444171,0.979316352,-5.739646973,0.806017246,0.015479211,0.014508164,1.066931059,599.7031309,0.006289754,595.9429832,0.021963607,582.9966204,0.007303916,578.753975,-0.022074336,591.6716345,0.003414329,589.6549177,-0.016798918,599.6441516,0.017030667,-1.44E-05,1.26E-05,0.013793016
2025/05/23,33.44200134,18.00588989,3363.600098,5802.819824,22.29000092,320.62,4.33,4.25,4.3,602.152994,0.013888578,0.013793016,0.021425435,-0.0067309,0.099112434,100.5801077,0.001911198,0.006015321,592.1608347,593.3118679,603.0697772,0.981910978,12.49807627,9.461805797,0.01469722,0.014957166,0.982620669,593.9045047,-0.009716211,599.7031309,0.006289754,595.9429832,0.021963607,582.9966204,0.007303916,578.753975,-0.022074336,591.6716345,0.003414329,589.6549177,-0.016798918,4.09E-05,-0.000667116,-0.018662264
2025/05/27,33.14599991,17.8307991,3299.100098,5921.540039,18.95999908,320.62,4.33,4.25,4.3,591.0196654,-0.018489202,-0.018662264,-0.019362124,0.020252581,-0.149394423,99.53237515,-0.009771672,0.006636601,592.0676962,592.3395492,602.0991642,0.983339176,-0.651969047,-13.61246107,0.016809437,0.014779424,1.137354031,602.152994,0.013793016,593.9045047,-0.009716211,599.7031309,0.006289754,595.9429832,0.021963607,582.9966204,0.007303916,578.753975,-0.022074336,591.6716345,0.003414329,0.0001892,-0.003025623,0.002074041
2025/05/28,33,17.9468708,3293.600098,5888.549805,19.30999947,320.62,4.33,4.25,4.3,592.2467365,0.002076193,0.002074041,-0.001668512,-0.005586803,0.018459937,99.80606357,0.006488523,0.006117568,593.9952336,592.37048,601.388961,0.987705582,13.49276151,0.433031516,0.013763896,0.013648711,1.008439236,591.0196654,-0.018662264,602.152994,0.013793016,593.9045047,-0.009716211,599.7031309,0.006289754,595.9429832,0.021963607,582.9966204,0.007303916,578.753975,-0.022074336,-1.08E-05,-0.000103132,0.009498767
2025/05/29,33.28300095,17.96409988,3317.100098,5912.169922,19.18000031,320.62,4.33,4.25,4.3,597.8991534,0.009544024,0.009498767,0.007109716,0.004003171,-0.00673222,99.66349197,0.000959544,0.006023213,596.1241669,592.8686806,601.0466442,0.991810158,14.90253305,6.974807691,0.013894892,0.013867236,1.001994283,592.2467365,0.002074041,591.0196654,-0.018662264,602.152994,0.013793016,593.9045047,-0.009716211,599.7031309,0.006289754,595.9429832,0.021963607,582.9966204,0.007303916,6.82E-06,-2.70E-05,-0.021991947
2025/05/30,32.89199829,17.78224945,3288.899902,5911.689941,18.56999969,320.62,4.33,4.25,4.3,584.8937185,-0.021751887,-0.021991947,-0.008537804,-8.12E-05,-0.031803994,99.99088147,-0.010174578,0.006889221,594.5457005,592.1430334,599.6610699,0.991469566,-11.04926463,-10.15906075,0.01414586,0.014996749,0.943261712,597.8991534,0.009498767,592.2467365,0.002074041,591.0196654,-0.018662264,602.152994,0.013793016,593.9045047,-0.009716211,599.7031309,0.006289754,595.9429832,0.021963607,8.69E-05,2.58E-06,0.059934329
2025/06/02,34.56299973,17.9677906,3370.600098,5935.939941,18.36000061,320.62,4.33,4.25,4.3,621.0207417,0.061766817,0.059934329,0.024537666,0.004093651,-0.011308513,97.52047347,0.010380006,0.007748911,597.5910735,594.3932091,600.0665716,0.995874627,21.31761081,31.50246024,0.027775684,0.021937218,1.266144353,584.8937185,-0.021991947,597.8991534,0.009498767,592.2467365,0.002074041,591.0196654,-0.018662264,602.152994,0.013793016,593.9045047,-0.009716211,599.7031309,0.006289754,0.000254701,-4.63E-05,-0.009396567
2025/06/03,34.50299835,17.83069992,3350.199951,5970.370117,17.69000053,320.62,4.33,4.25,4.3,615.21261,-0.009352557,-0.009396567,-0.006070768,0.005783534,-0.036492378,97.09880623,-0.007659058,0.008198053,600.6350885,595.5052419,600.2308923,1.000673401,21.3081053,15.56845833,0.027747726,0.021840408,1.270476569,621.0207417,0.059934329,584.8937185,-0.021991947,597.8991534,0.009498767,592.2467365,0.002074041,591.0196654,-0.018662264,602.152994,0.013793016,593.9045047,-0.009716211,4.65E-05,-0.000211055,0.001408865
2025/06/04,34.51900101,17.84756088,3373.5,5970.810059,17.61000061,320.62,4.33,4.25,4.3,616.0799721,0.001409857,0.001408865,0.00693075,7.37E-05,-0.004522325,97.72878419,0.000945167,0.008146417,602.6246568,597.3927457,600.2744743,1.00391518,13.92697811,26.42505438,0.027489907,0.021177773,1.298054643,615.21261,-0.009396567,621.0207417,0.059934329,584.8937185,-0.021991947,597.8991534,0.009498767,592.2467365,0.002074041,591.0196654,-0.018662264,602.152994,0.013793016,6.55E-06,-3.33E-07,0.03113764
2025/06/05,35.68899918,17.80842972,3350.699951,5939.299805,18.47999954,320.62,4.33,4.25,4.3,635.5650335,0.031627487,0.03113764,-0.006781516,-0.005291358,0.049403686,93.88607214,-0.002194929,0.007285091,608.9882808,600.5279885,600.6704136,1.013847639,44.5453681,43.89339906,0.027312431,0.022463384,1.215864527,616.0799721,0.001408865,615.21261,-0.009396567,621.0207417,0.059934329,584.8937185,-0.021991947,597.8991534,0.009498767,592.2467365,0.002074041,591.0196654,-0.018662264,1.49E-05,-0.000261413,0.003497259
2025/06/06,36.02500153,17.70413971,3322.699951,6000.359863,16.77000046,320.62,4.33,4.25,4.3,637.79166,0.003503381,0.003497259,-0.008391574,0.010228196,-0.09253242,92.23316615,-0.005873431,0.006886783,615.4946985,604.744966,601.1050011,1.023938742,45.54492352,59.03768503,0.027245505,0.021079829,1.292491732,635.5650335,0.03113764,616.0799721,0.001408865,615.21261,-0.009396567,621.0207417,0.059934329,584.8937185,-0.021991947,597.8991534,0.009498767,592.2467365,0.002074041,4.93E-05,-0.00094644,0.021725674
2025/06/09,36.68799973,17.76601982,3332.100098,6005.879883,17.15999985,320.62,4.33,4.25,4.3,651.7997303,0.021963395,0.021725674,0.002825074,0.000919525,0.023255777,90.82261564,0.00348914,0.0071268,623.1947809,609.6594739,602.2142941,1.034838905,53.90057688,68.80310993,0.027554511,0.021448239,1.284698078,637.79166,0.003497259,635.5650335,0.03113764,616.0799721,0.001408865,615.21261,-0.009396567,621.0207417,0.059934329,584.8937185,-0.021991947,597.8991534,0.009498767,9.86E-06,2.14E-05,-0.007235929
2025/06/10,36.54199982,17.70840073,3320.899902,6038.810059,16.95000076,320.62,4.33,4.25,4.3,647.1003761,-0.007209813,-0.007235929,-0.003366964,0.005468013,-0.012237709,90.87898634,-0.00324849,0.006149073,632.0814463,613.3135734,603.2397947,1.047811255,62.20665756,51.15739292,0.024930597,0.021402279,1.164857117,651.7997303,0.021725674,637.79166,0.003497259,635.5650335,0.03113764,616.0799721,0.001408865,615.21261,-0.009396567,621.0207417,0.059934329,584.8937185,-0.021991947,1.09E-05,-6.69E-05,-0.011721685
2025/06/11,36.16600037,17.68400002,3321.300049,6022.240234,17.26000023,320.62,4.33,4.25,4.3,639.559551,-0.011653254,-0.011721685,0.000120486,-0.00274766,0.018289053,91.83487295,-0.001378867,0.0038142,634.7298476,616.1604605,604.0449634,1.050799007,18.53880933,39.85642014,0.016381988,0.021911221,0.747652876,647.1003761,-0.007235929,651.7997303,0.021725674,637.79166,0.003497259,635.5650335,0.03113764,616.0799721,0.001408865,615.21261,-0.009396567,621.0207417,0.059934329,-1.66E-07,-5.03E-05,0.001451458
2025/06/12,36.21300125,17.68670082,3380.899902,6045.259766,18.02000046,320.62,4.33,4.25,4.3,640.488519,0.001452512,0.001451458,0.01778563,0.003815133,0.044032458,93.36149409,0.000152714,0.003040467,638.3406917,619.4878901,605.319484,1.054551701,25.27590898,46.58401428,0.015362543,0.021550406,0.712865587,639.559551,-0.011721685,647.1003761,-0.007235929,651.7997303,0.021725674,637.79166,0.003497259,635.5650335,0.03113764,616.0799721,0.001408865,615.21261,-0.009396567,2.72E-06,0.00016799,0.005730063
2025/06/13,36.28099823,17.75499916,3431.199951,5976.970215,20.81999969,320.62,4.33,4.25,4.3,644.1690931,0.005746511,0.005730063,0.014768123,-0.011360669,0.155382862,94.57292022,0.003854128,0.003534547,642.3534233,622.4890401,606.9000795,1.058417102,28.08912105,42.01609916,0.015245313,0.021415993,0.711865776,640.488519,0.001451458,639.559551,-0.011721685,647.1003761,-0.007235929,651.7997303,0.021725674,637.79166,0.003497259,635.5650335,0.03113764,616.0799721,0.001408865,5.69E-05,-0.001765253,0.012615657
2025/06/16,36.37900162,17.9319706,3396.399902,6033.109863,19.11000061,320.62,4.33,4.25,4.3,652.3471873,0.012695571,0.012615657,-0.010194022,0.009348823,-0.082132522,93.36154791,0.009918067,0.005252671,644.7508738,626.8695773,608.8750362,1.058921512,16.78215379,61.3275219,0.011336161,0.020384749,0.556109913,644.1690931,0.005730063,640.488519,0.001451458,639.559551,-0.011721685,647.1003761,-0.007235929,651.7997303,0.021725674,637.79166,0.003497259,635.5650335,0.03113764,-0.000101105,-0.000767842,0.012844391
2025/06/17,37.09000015,17.8155899,3386.600098,5982.720215,21.60000038,320.62,4.33,4.25,4.3,660.7802323,0.012927234,0.012844391,-0.002889521,-0.00838726,0.130298257,91.30763235,-0.006511275,0.005395131,648.0349556,631.764827,611.144671,1.060362605,22.98857224,68.53349576,0.011844231,0.020385667,0.581007767,652.3471873,0.012615657,644.1690931,0.005730063,640.488519,0.001451458,639.559551,-0.011721685,647.1003761,-0.007235929,651.7997303,0.021725674,637.79166,0.003497259,1.88E-05,-0.001092845,0.003334222
2025/06/18,36.86600113,17.9836998,3389.800049,5980.870117,20.13999939,320.62,4.33,4.25,4.3,662.9870971,0.003339786,0.003334222,0.00094444,-0.000309288,-0.067592637,91.94922001,0.00939187,0.006259883,649.6331508,636.4139659,613.0898367,1.059605154,11.18736676,65.08794365,0.009296712,0.020413204,0.455426397,660.7802323,0.012844391,652.3471873,0.012615657,644.1690931,0.005730063,640.488519,0.001451458,639.559551,-0.011721685,647.1003761,-0.007235929,651.7997303,0.021725674,8.87E-06,2.09E-05,-0.023833927
2025/06/20,35.97600174,17.99456024,3368.100098,5967.839844,20.62000084,320.62,4.33,4.25,4.3,647.3723306,-0.023552142,-0.023833927,-0.006422121,-0.002181035,0.023833241,93.62074535,0.000603723,0.005907693,649.6720015,640.8767239,614.9417909,1.056477233,0.271954458,62.47861201,0.013389171,0.020621954,0.649267804,662.9870971,0.003334222,660.7802323,0.012844391,652.3471873,0.012615657,644.1690931,0.005730063,640.488519,0.001451458,639.559551,-0.011721685,647.1003761,-0.007235929,-3.88E-06,-5.20E-05,0.008604274
2025/06/23,36.15299988,18.06119919,3377.699951,6025.169922,19.82999992,320.62,4.33,4.25,4.3,652.966532,0.008641397,0.008604274,0.002846174,0.009560655,-0.038312361,93.42793026,0.003696443,0.005689789,651.5872845,643.158566,617.0098638,1.056040305,13.40698102,31.94579035,0.012588316,0.014050402,0.895939893,647.3723306,-0.023833927,662.9870971,0.003334222,660.7802323,0.012844391,652.3471873,0.012615657,644.1690931,0.005730063,640.488519,0.001451458,639.559551,-0.011721685,1.05E-05,-0.000366291,-0.026317583
2025/06/24,35.70100021,17.81480026,3317.399902,6092.180176,17.47999954,320.62,4.33,4.25,4.3,636.006188,-0.025974293,-0.026317583,-0.018013676,0.011060329,-0.118507332,92.92176361,-0.013736359,0.008554746,650.9469515,644.6438216,618.3749774,1.0526735,-4.482330983,20.793578,0.016811418,0.015863606,1.05974757,652.966532,0.008604274,647.3723306,-0.023833927,662.9870971,0.003334222,660.7802323,0.012844391,652.3471873,0.012615657,644.1690931,0.005730063,640.488519,0.001451458,0.000247442,-0.00131073,0.005453159
2025/06/25,36.08499908,17.72159958,3327.100098,6092.160156,16.76000023,320.62,4.33,4.25,4.3,639.4839046,0.005468055,0.005453159,0.002919769,-3.29E-06,-0.041189893,92.20175092,-0.005245376,0.008743523,650.2776388,646.3155311,620.0404982,1.048766396,-4.685188547,23.4039325,0.01679325,0.015881487,1.057410459,636.006188,-0.026317583,652.966532,0.008604274,647.3723306,-0.023833927,662.9870971,0.003334222,660.7802323,0.012844391,652.3471873,0.012615657,644.1690931,0.005730063,-1.53E-05,1.35E-07,0.012613995
2025/06/26,36.58599854,17.70079994,3333.5,6141.02002,16.59000015,320.62,4.33,4.25,4.3,647.6014407,0.012693887,0.012613995,0.00192172,0.007988131,-0.010143203,91.114091,-0.001174378,0.007507345,649.599675,647.1752744,621.6390745,1.044978834,-4.745746577,12.03640722,0.016793025,0.013985147,1.200775713,639.4839046,0.005453159,636.006188,-0.026317583,652.966532,0.008604274,647.3723306,-0.023833927,662.9870971,0.003334222,660.7802323,0.012844391,652.3471873,0.012615657,-2.26E-06,-8.10E-05,-0.00613215
2025/06/27,36.03699875,17.86059952,3273.699951,6173.069824,16.31999969,320.62,4.33,4.25,4.3,643.6424025,-0.006113387,-0.00613215,-0.018101974,0.005205399,-0.016274892,90.84274676,0.008987309,0.008161682,647.1514136,647.5931846,623.4386573,1.038035428,-17.13782981,5.850742428,0.015671775,0.014107155,1.110909663,647.6014407,0.012613995,639.4839046,0.005453159,636.006188,-0.026317583,652.966532,0.008604274,647.3723306,-0.023833927,662.9870971,0.003334222,660.7802323,0.012844391,-0.000162688,-8.47E-05,-0.010187269
2025/06/30,35.85200119,17.77079964,3294.399902,6204.950195,16.72999954,320.62,4.33,4.25,4.3,637.1187297,-0.010135555,-0.010187269,0.006303199,0.005151138,0.02512254,91.88887072,-0.005040502,0.007274684,643.4559326,646.5445417,624.9535605,1.029605995,-25.86836735,-14.68100059,0.015484684,0.012972796,1.193627261,643.6424025,-0.00613215,647.6014407,0.012613995,639.4839046,0.005453159,636.006188,-0.026317583,652.966532,0.008604274,647.3723306,-0.023833927,662.9870971,0.003334222,-3.18E-05,0.00012941,0.002702114
2025/07/01,36.08200073,17.70529938,3336.699951,6198.009766,16.82999992,322.169,4.33,4.26,4.3,638.8426251,0.002705768,0.002702114,0.012758252,-0.001119157,0.005977309,92.4754693,-0.003692646,0.007228894,642.2374032,645.9547024,626.9565155,1.024373122,-8.529705452,-8.257750994,0.01341052,0.012914053,1.038443909,637.1187297,-0.010187269,643.6424025,-0.00613215,647.6014407,0.012613995,639.4839046,0.005453159,636.006188,-0.026317583,652.966532,0.008604274,647.3723306,-0.023833927,-4.71E-05,-6.69E-06,0.003095608
2025/07/02,36.42599869,17.59247017,3348,6227.419922,16.63999939,322.169,4.33,4.26,4.3,640.8232953,0.003100404,0.003095608,0.003380873,0.004733874,-0.011289396,91.9123736,-0.006393015,0.00682508,640.5026551,646.0449698,628.8840713,1.018474921,-12.14323675,1.263744265,0.012841281,0.012562872,1.022161304,638.8426251,0.002702114,637.1187297,-0.010187269,643.6424025,-0.00613215,647.6014407,0.012613995,639.4839046,0.005453159,636.006188,-0.026317583,652.966532,0.008604274,-2.16E-05,-5.34E-05,0.007881519
2025/07/03,36.7840004,17.5590992,3331.600098,6279.350098,16.37999916,322.169,4.33,4.26,4.3,645.8939118,0.00791266,0.007881519,-0.004910454,0.008304378,-0.015625014,90.5719895,-0.001898691,0.005217339,641.9151871,646.4310693,630.5491022,1.018025694,9.887723867,5.405392885,0.007908195,0.012730882,0.621181984,640.8232953,0.003095608,638.8426251,0.002702114,637.1187297,-0.010187269,643.6424025,-0.00613215,647.6014407,0.012613995,639.4839046,0.005453159,636.006188,-0.026317583,9.32E-06,-0.000129756,-0.003421766
2025/07/04,36.77500153,17.5034008,3332.5,6279.350098,16.37999916,322.169,4.33,4.26,4.3,643.6875912,-0.003415918,-0.003421766,0.000270075,0,0,90.61862302,-0.003177095,0.005063529,642.5157138,646.3966763,632.0152509,1.016614255,4.203686646,-0.481501901,0.008011188,0.012682088,0.631693174,645.8939118,0.007881519,640.8232953,0.003095608,638.8426251,0.002702114,637.1187297,-0.010187269,643.6424025,-0.00613215,647.6014407,0.012613995,639.4839046,0.005453159,-8.58E-07,0,0.00055808
2025/07/07,36.61500168,17.5897007,3332.199951,6229.97998,17.79000092,322.169,4.33,4.26,4.3,644.0469206,0.000558236,0.00055808,-9.00E-05,-0.007893368,0.086080698,91.00641263,0.00491835,0.005670251,642.0079252,645.8038001,633.6866648,1.013131506,-3.554520137,-8.300266715,0.006165478,0.01215396,0.507281398,643.6875912,-0.003421766,645.8939118,0.007881519,640.8232953,0.003095608,638.8426251,0.002702114,637.1187297,-0.010187269,643.6424025,-0.00613215,647.6014407,0.012613995,-4.43E-07,-0.000679467,0.011096024
2025/07/08,36.47200012,17.85569954,3307,6225.52002,16.80999947,322.169,4.33,4.26,4.3,651.2330758,0.011157813,0.011096024,-0.007591298,-0.000716143,-0.055087206,90.67229625,0.015009216,0.007561612,643.0923071,645.1218604,635.3226675,1.012229439,7.590673297,-9.547156514,0.007050858,0.012009837,0.587090276,644.0469206,0.00055808,643.6875912,-0.003421766,645.8939118,0.007881519,640.8232953,0.003095608,638.8426251,0.002702114,637.1187297,-0.010187269,643.6424025,-0.00613215,-0.000113939,3.95E-05,-0.007807286
2025/07/09,36.35100174,17.77581024,3311.600098,6263.259766,15.93999958,322.169,4.33,4.26,4.3,646.168509,-0.007776888,-0.007807286,0.001390052,0.006043803,-0.051754903,91.10065581,-0.004484201,0.007502985,644.3851327,643.9205326,637.1609623,1.011338062,9.049779286,-16.81858806,0.006411958,0.012066725,0.531375155,651.2330758,0.011096024,644.0469206,0.00055808,643.6875912,-0.003421766,645.8939118,0.007881519,640.8232953,0.003095608,638.8426251,0.002702114,637.1187297,-0.010187269,-6.23E-06,-0.000312796,0.020506593
2025/07/10,37.0379982,17.80755043,3317.399902,6280.459961,15.77999973,322.169,4.33,4.26,4.3,659.5560208,0.020718298,0.020506593,0.001749828,0.002742441,-0.010037632,89.56747296,0.001783991,0.007332459,647.3441892,644.7907962,639.4046051,1.012417152,20.71339567,12.18369022,0.009511958,0.011660811,0.815720132,646.168509,-0.007807286,651.2330758,0.011096024,644.0469206,0.00055808,643.6875912,-0.003421766,645.8939118,0.007881519,640.8232953,0.003095608,638.8426251,0.002702114,3.12E-06,-2.75E-05,0.038408318
2025/07/11,38.67599869,17.72109985,3356,6259.75,16.39999962,322.169,4.33,4.26,4.3,685.3812347,0.039155452,0.038408318,0.011568474,-0.003302972,0.039290234,86.77216139,-0.004866537,0.007101149,653.7096091,647.1061321,642.3206745,1.017730917,44.55793939,32.41470263,0.015855601,0.015256773,1.039249938,659.5560208,0.020506593,646.168509,-0.007807286,651.2330758,0.011096024,644.0469206,0.00055808,643.6875912,-0.003421766,645.8939118,0.007881519,640.8232953,0.003095608,-5.63E-05,-0.000129775,0.006053733
2025/07/14,38.4620018,17.92790031,3351.5,6268.560059,17.20000076,322.169,4.33,4.26,4.3,689.5429342,0.006072094,0.006053733,-0.001341782,0.001406424,0.048780559,87.13795027,0.011602164,0.007952179,659.9451838,650.9301854,645.8089817,1.021889138,43.64902233,53.53674619,0.015903654,0.012622106,1.259984164,685.3812347,0.038408318,659.5560208,0.020506593,646.168509,-0.007807286,651.2330758,0.011096024,644.0469206,0.00055808,643.6875912,-0.003421766,645.8939118,0.007881519,-1.56E-05,6.86E-05,-0.017807876
2025/07/15,37.83399963,17.90379906,3329.800049,6243.759766,17.37999916,322.169,4.33,4.26,4.3,677.372327,-0.017650253,-0.017807876,-0.00649575,-0.003964145,0.010465023,88.01078609,-0.001345248,0.007743602,664.7572889,653.6365013,647.6873678,1.026355186,33.68473574,37.88842239,0.018539113,0.014110637,1.313839551,689.5429342,0.006053733,685.3812347,0.038408318,659.5560208,0.020506593,646.168509,-0.007807286,651.2330758,0.011096024,644.0469206,0.00055808,643.6875912,-0.003421766,8.74E-06,-4.15E-05,-2.19E-05
2025/07/16,37.85300064,17.89442062,3352.5,6263.700195,17.15999985,322.169,4.33,4.26,4.3,677.3575153,-2.19E-05,-2.19E-05,0.006794079,0.003188569,-0.012658189,88.56629443,-0.000523961,0.00781881,669.5159452,655.7619352,649.7588647,1.030406789,33.31059473,29.75607459,0.018575455,0.013927881,1.333688538,677.372327,-0.017807876,689.5429342,0.006053733,685.3812347,0.038408318,659.5560208,0.020506593,646.168509,-0.007807286,651.2330758,0.011096024,644.0469206,0.00055808,-3.56E-06,-4.04E-05,0.001343722
2025/07/17,38.05599976,17.82290077,3340.100098,6297.359863,16.52000046,322.169,4.33,4.26,4.3,678.2683074,0.001344625,0.001343722,-0.00370556,0.00535938,-0.037296002,87.7680292,-0.004004777,0.005762286,673.3781212,658.2352141,651.8318092,1.033055018,27.03523166,34.62590496,0.018600593,0.013683366,1.359357965,677.3575153,-2.19E-05,677.372327,-0.017807876,689.5429342,0.006053733,685.3812347,0.038408318,659.5560208,0.020506593,646.168509,-0.007807286,651.2330758,0.011096024,1.48E-05,-0.000199883,0.003188466
2025/07/18,38.22299957,17.80170059,3353,6296.790039,16.40999985,322.169,4.33,4.26,4.3,680.4343941,0.003193554,0.003188466,0.003854692,-9.05E-05,-0.006658632,87.72205315,-0.001190199,0.005488054,678.2732476,661.3291902,653.3274546,1.03818268,34.26588511,43.31566439,0.017701437,0.013090011,1.352285883,678.2683074,0.001343722,677.3575153,-2.19E-05,677.372327,-0.017807876,689.5429342,0.006053733,685.3812347,0.038408318,659.5560208,0.020506593,646.168509,-0.007807286,-4.59E-06,6.03E-07,0.017026511
2025/07/21,39.10100174,17.70079994,3401.899902,6305.600098,16.64999962,322.169,4.33,4.26,4.3,692.1190093,0.017172288,0.017026511,0.014478603,0.001398157,0.014625215,87.00288358,-0.005684159,0.005844904,682.9251031,665.1346462,655.1383662,1.042413539,32.56298855,53.27638422,0.017316052,0.013476117,1.284943711,680.4343941,0.003188466,678.2683074,0.001343722,677.3575153,-2.19E-05,677.372327,-0.017807876,689.5429342,0.006053733,685.3812347,0.038408318,659.5560208,0.020506593,-8.23E-05,2.04E-05,-0.000284811
2025/07/22,39.31999969,17.59720039,3439.199951,6309.620117,16.5,322.169,4.33,4.26,4.3,691.9219141,-0.000284771,-0.000284811,0.010904802,0.000637328,-0.009008986,87.46693738,-0.005870012,0.005970532,683.8594859,668.7845475,656.4757723,1.041713213,6.540679429,51.09861882,0.010350818,0.013556826,0.763513353,692.1190093,0.017026511,680.4343941,0.003188466,678.2683074,0.001343722,677.3575153,-2.19E-05,677.372327,-0.017807876,689.5429342,0.006053733,685.3812347,0.038408318,-6.40E-05,-5.74E-06,-0.003703343
2025/07/23,39.27799988,17.55089951,3394.100098,6358.910156,15.36999989,322.169,4.33,4.26,4.3,689.3642286,-0.003696494,-0.003703343,-0.013200213,0.007781532,-0.068484855,86.4122437,-0.002634618,0.002187844,683.8339566,671.8895702,657.8845674,1.039443681,-0.178705531,43.4703168,0.010269544,0.013751132,0.74681443,691.9219141,-0.000284811,692.1190093,0.017026511,680.4343941,0.003188466,678.2683074,0.001343722,677.3575153,-2.19E-05,677.372327,-0.017807876,689.5429342,0.006053733,3.48E-05,-0.000532917,-0.008800594
